Promo_Year,Region,Country,Category,Macro_Category,Brand,Week,Sales_Units,Price,Promotion,Start_Seas,End_Seas,Seasonality,Predicted_Sales,Baseline_Sales,Incremental_Sales,PromoID,Promo_Days,Half_Year,Promotion_Status,Event_Count,Planned_Event_Count,Start_Prom,End_Prom,Actual_Promo_Sales_Volume_Uplift,Planned_Promo_Sales_Volume_Uplift,Sales_Value,Baseline_Sales_Value,Actual_Promo_Sales_Value,Planned_Promo_Sales_Value,Actual_Promo_Sales_Value_Uplift_PromoID_%,Planned_Promo_Sales_Value_Uplift_PromoID_%,Actual_Promo_Sales_Value_Uplift_%,Planned_Promo_Sales_Value_Uplift_%,Actual_Sales_Value,Actual_Event_Spent,Planned_Event_Spent,COGS,Gross_Profit,Planned_Gross_Profit,ROI%_PromoID,Baseline_Value,Planned_iGP,Planned_ROI%_PromoID,ROI%,Planned_ROI%,Actual_Gross_Margin_PromoID_%,Planned_Gross_Margin_PromoID_%,Actual_Gross_Margin_%,Planned_Gross_Margin_%,Listing_Price,Incremental_Sales_Adjusted,Incremental_TO,Actual_Total_TO,Planned_Total_TO,Actual_Gross_Sales_Value,Planned_Gross_Sales_Value,Actual Net Promo Incr Volume (Units),Actual_RAG,Planned_RAG,Planned_Red,Planned_Amber,Planned_Green,Actual_Red,Actual_Amber,Actual_Green,Channel_Customer,ProductDescription,Packsize
,Europe,Germany,Foods,Snacks,B,29-04-2024,99,5.01,,24-03-2025,21-04-2025,0,100.7,100.7,0,JGDJ1644,0,,No Promotions,,,"","",-1.7000000000000028,0.0,495.98999999999995,504.507,495.98999999999995,504.507,-1.69,0.0,,,495.98999999999995,0.0,0.0,3.11,188.09999999999997,1.6109324758842443,61.09,504.507,191.32999999999998,37.92,,,37.92,37.92,,,5.71,0,0.0,495.98999999999995,504.507,565.29,574.997,-100.7,NA,GREEN,0,0,1,0,0,0,Customer 10,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,Europe,Germany,Foods,Snacks,B,06-05-2024,97,14.15,,24-03-2025,21-04-2025,0,99.17,99.17,0,BDFX2962,0,,No Promotions,,,"","",-2.1700000000000017,0.0,1372.55,1403.2555,1372.55,1403.2555,-2.19,0.0,,,1372.55,0.0,0.0,9.64,437.4699999999999,1.4678423236514522,46.78,1403.2555,447.2566999999999,31.87,,,31.87,31.87,,,15.24,0,0.0,1372.55,1403.2555,1478.28,1511.3508,-99.17,NA,GREEN,0,0,1,0,0,0,Customer 5,CITRA RESTORING BRIGHT UV BODY LOTION PUMP,320 ML
2024,Europe,Germany,Foods,Snacks,B,13-05-2024,108,11.04,10% Off,24-03-2025,21-04-2025,0,111.74,100.18,11.56,JZPW6581,14,H1,COMPLETED,1118,1118,13-05-2024,27-05-2024,7.819999999999993,11.559999999999988,1192.32,1105.9872,1192.32,1233.6095999999998,7.81,11.54,42.85623797084121,41.02388408440522,1192.32,119.23,119.23,7.19,415.79999999999984,1.5354659248956881,33.11,1105.9872,430.1989999999997,35.11,12.047881499565046,39.500559870943064,24.87,25.21,10.752440241015897,25.165299630227782,11.83,11.56,127.6224,1192.32,1233.6095999999998,1277.64,1321.8842,-88.62,GREEN,GREEN,0,0,1,0,0,1,Customer 4,DOVE STRAIGHT & SILKY CONDITIONER,410 ML
2024,Europe,Germany,Foods,Snacks,B,20-05-2024,144,5.46,B1G1,24-03-2025,21-04-2025,0,147.65,101.34,46.31,NIYA2029,14,H1,COMPLETED,1118,1118,20-05-2024,03-06-2024,42.66,46.31,786.24,553.3164,786.24,806.169,42.1,45.7,42.85623797084121,41.02388408440522,786.24,86.49,86.49,3.51,280.80000000000007,1.5555555555555556,32.83,553.3164,287.9175,45.0,12.047881499565046,39.500559870943064,24.71,24.99,10.752440241015897,25.165299630227782,5.99,46.31,252.85260000000002,786.24,806.169,862.5600000000001,884.4235000000001,-55.03,GREEN,GREEN,0,0,1,0,0,1,Customer 1,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
2024,Europe,Germany,Foods,Snacks,B,27-05-2024,161,11.88,BOGO,24-03-2025,21-04-2025,0,151.06,109.66,41.4,UEWT1247,14,H1,COMPLETED,1118,1118,27-05-2024,10-06-2024,51.34,41.400000000000006,1912.68,1302.7608,1912.68,1794.5928000000001,46.82,37.75,42.85623797084121,41.02388408440522,1912.68,1989.19,286.9,8.26,582.8200000000002,1.4382566585956418,-42.37,1302.7608,546.8372000000002,16.61,12.047881499565046,39.500559870943064,-73.53,14.48,10.752440241015897,25.165299630227782,13.08,41.4,491.832,1912.68,1794.5928000000001,2105.88,1975.8648,-68.25999999999999,AMBER,AMBER,0,1,0,0,1,0,Customer 7,CITRA TANAKA BRIGHT UV LOTION PUMP,300 ML
,Europe,Germany,Foods,Snacks,B,03-06-2024,112,11.7,,24-03-2025,21-04-2025,0,109.9,109.9,0,RNVD9725,0,,No Promotions,,,"","",2.0999999999999943,0.0,1310.3999999999999,1285.83,1310.3999999999999,1285.83,1.91,0.0,,,1310.3999999999999,0.0,0.0,6.28,607.0399999999998,1.8630573248407643,86.31,1285.83,595.6579999999999,46.32,,,46.32,46.32,,,13.11,0,0.0,1310.3999999999999,1285.83,1468.32,1440.789,-109.9,NA,GREEN,0,0,1,0,0,0,Customer 10,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
2024,Europe,Germany,Foods,Snacks,B,10-06-2024,169,5.15,B1G2,24-03-2025,21-04-2025,0,161.2,102.22,58.98,CEJP0950,7,H1,COMPLETED,1118,1118,10-06-2024,17-06-2024,66.78,58.97999999999999,870.35,526.433,870.35,830.18,65.33,57.7,42.85623797084121,41.02388408440522,870.35,939.98,95.74,2.96,370.11,1.739864864864865,-39.57,526.433,353.02799999999996,24.07,12.047881499565046,39.500559870943064,-65.48,30.99,10.752440241015897,25.165299630227782,5.92,58.98,303.747,870.35,830.18,1000.48,954.304,-43.24,AMBER,AMBER,0,1,0,0,1,0,Customer 8,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
,Europe,Germany,Foods,Snacks,B,17-06-2024,91,11.59,,24-03-2025,21-04-2025,0,97.4,97.4,0,MMBL4180,0,,No Promotions,,,"","",-6.400000000000006,0.0,1054.69,1128.866,1054.69,1128.866,-6.57,0.0,,,1054.69,0.0,0.0,7.96,330.33000000000004,1.4560301507537687,45.6,1128.866,353.5619999999999,31.32,,,31.32,31.32,,,12.79,0,0.0,1054.69,1128.866,1163.8899999999999,1245.746,-97.4,NA,GREEN,0,0,1,0,0,0,Customer 1,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,Germany,Foods,Snacks,B,24-06-2024,109,6.03,,24-03-2025,21-04-2025,0,103.16,103.16,0,MTYS2544,0,,No Promotions,,,"","",5.840000000000003,0.0,657.27,622.0548,657.27,622.0548,5.66,0.0,,,657.27,0.0,0.0,4.12,208.19,1.4635922330097086,46.36,622.0548,197.0356,31.67,,,31.67,31.67,,,6.64,0,0.0,657.27,622.0548,723.76,684.9824,-103.16,NA,GREEN,0,0,1,0,0,0,Customer 10,BREEZE BABY PINK BLOOM REFILL,550 ML
,Europe,Germany,Foods,Snacks,B,01-07-2024,103,7.49,,24-03-2025,21-04-2025,0,103.0833333,103.0833333,0,LMNT5289,0,,No Promotions,,,"","",-0.08333330000000672,0.0,771.47,772.0941664170001,771.47,772.0941664170001,-0.08,0.0,,,771.47,0.0,0.0,3.92,367.71000000000004,1.910714285714286,91.07,772.0941664170001,368.0074998810001,47.66,,,47.66,47.66,,,7.95,-0.0,-0.0,771.47,772.0941664170001,818.85,819.5124997350001,-103.0833333,NA,GREEN,0,0,1,0,0,0,Customer 10,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
,Europe,Germany,Foods,Snacks,B,08-07-2024,97,13.97,,24-03-2025,21-04-2025,0,101.52,101.52,0,KFFX1181,0,,No Promotions,,,"","",-4.519999999999996,0.0,1355.0900000000001,1418.2344,1355.0900000000001,1418.2344,-4.45,0.0,,,1355.0900000000001,0.0,0.0,8.44,536.4100000000002,1.6552132701421804,65.52,1418.2344,561.4056000000002,39.58,,,39.58,39.58,,,14.74,0,0.0,1355.0900000000001,1418.2344,1429.78,1496.4048,-101.52,NA,GREEN,0,0,1,0,0,0,Customer 8,BREEZE EXCEL CONCENTRATE LIQUID REFILL,750 ML
2024,Europe,Germany,Foods,Snacks,B,15-07-2024,139,13.79,B1G1,24-03-2025,21-04-2025,0,144.81,111.51,33.3,KBBY2633,14,H2,COMPLETED,1118,1118,15-07-2024,29-07-2024,27.489999999999995,33.3,1916.81,1537.7229,1916.81,1996.9298999999999,24.65,29.86,42.85623797084121,41.02388408440522,1916.81,191.68,210.85,8.61,720.02,1.6016260162601628,38.05,1537.7229,750.1158,43.37,12.047881499565046,39.500559870943064,27.56,27.0,10.752440241015897,25.165299630227782,15.56,33.3,459.20699999999994,1916.81,1996.9298999999999,2162.84,2253.2436000000002,-78.21000000000001,GREEN,GREEN,0,0,1,0,0,1,Customer 6,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,Europe,Germany,Foods,Snacks,B,22-07-2024,99,13.52,,24-03-2025,21-04-2025,0,99.05,99.05,0,FEAS5741,0,,No Promotions,,,"","",-0.04999999999999716,0.0,1338.48,1339.156,1338.48,1339.156,-0.05,0.0,,,1338.48,0.0,0.0,7.83,563.3100000000001,1.7266922094508301,72.67,1339.156,563.5944999999999,42.09,,,42.09,42.09,,,15.32,0,0.0,1338.48,1339.156,1516.68,1517.446,-99.05,NA,GREEN,0,0,1,0,0,0,Customer 10,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,Germany,Foods,Snacks,B,29-07-2024,103,7.64,,24-03-2025,21-04-2025,0,102.18,102.18,0,SKUJ1638,0,,No Promotions,,,"","",0.8199999999999932,0.0,786.92,780.6552,786.92,780.6552,0.8,0.0,,,786.92,0.0,0.0,5.4,230.7199999999999,1.4148148148148147,41.48,780.6552,228.8832,29.32,,,29.32,29.32,,,8.35,0,0.0,786.92,780.6552,860.05,853.203,-102.18,NA,GREEN,0,0,1,0,0,0,Customer 3,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
2024,Europe,Germany,Foods,Snacks,B,05-08-2024,134,7.03,BOGO,24-03-2025,21-04-2025,0,139.9733333,99.05133333,40.922,MJRV9668,14,H2,COMPLETED,1118,1118,05-08-2024,19-08-2024,34.948666669999994,40.92199997,942.02,696.3308733099001,942.02,984.012533099,35.28,41.31,42.85623797084121,41.02388408440522,942.02,160.14,141.3,4.02,403.34000000000003,1.7487562189054728,34.8,696.3308733099001,421.3197332330001,49.19,12.047881499565046,39.500559870943064,25.82,28.46,10.752440241015897,25.165299630227782,7.94,40.922,287.68165999999997,942.02,984.012533099,1063.96,1111.388266402,-58.12933333000001,GREEN,GREEN,0,0,1,0,0,1,Customer 3,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
2024,Europe,Germany,Foods,Snacks,B,12-08-2024,163,7.63,B1G1,24-03-2025,21-04-2025,0,156.08,102.18,53.9,IIPR9588,14,H2,COMPLETED,1118,1118,12-08-2024,26-08-2024,60.81999999999999,53.900000000000006,1243.69,779.6334,1243.69,1190.8904,59.52,52.75,42.85623797084121,41.02388408440522,1243.69,223.86,62.18,4.85,453.1400000000001,1.5731958762886598,22.6,779.6334,433.90239999999994,43.24,12.047881499565046,39.500559870943064,18.44,31.21,10.752440241015897,25.165299630227782,8.36,53.9,411.257,1243.69,1190.8904,1362.6799999999998,1304.8288,-48.28000000000001,GREEN,GREEN,0,0,1,0,0,1,Customer 9,CLEAR MEN TAURINE+TRIPLE ANTI DAND.TECH.DEEP CLEANSE BL PUMP,450 ML
,Europe,Germany,Foods,Snacks,B,19-08-2024,106,8.18,,24-03-2025,21-04-2025,0,103.05,103.05,0,VISK1278,0,,No Promotions,,,"","",2.950000000000003,0.0,867.0799999999999,842.949,867.0799999999999,842.949,2.86,0.0,,,867.0799999999999,0.0,0.0,4.86,351.91999999999985,1.6831275720164607,68.31,842.949,342.1259999999999,40.59,,,40.59,40.59,,,9.27,0,0.0,867.0799999999999,842.949,982.62,955.2734999999999,-103.05,NA,GREEN,0,0,1,0,0,0,Customer 2,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
,Europe,Germany,Foods,Snacks,B,26-08-2024,105,7.39,,24-03-2025,21-04-2025,0,104.0233333,104.0233333,0,OQUM5650,0,,No Promotions,,,"","",0.9766666999999956,0.0,775.9499999999999,768.732433087,775.9499999999999,768.732433087,0.94,0.0,,,775.9499999999999,0.0,0.0,3.97,359.0999999999999,1.861460957178841,86.15,768.732433087,355.75979988599994,46.28,,,46.28,46.28,,,8.13,0,0.0,775.9499999999999,768.732433087,853.6500000000001,845.7096997290001,-104.0233333,NA,GREEN,0,0,1,0,0,0,Customer 7,COMFORT SOFTENER ULTRA FLORAL FRESH PINK CONC,540 ML
,Europe,Germany,Foods,Snacks,B,02-09-2024,112,9.6,,24-03-2025,21-04-2025,0,108.67,108.67,0,SJKV9762,0,,No Promotions,,,"","",3.3299999999999983,0.0,1075.2,1043.232,1075.2,1043.232,3.06,0.0,,,1075.2,0.0,0.0,5.2,492.80000000000007,1.8461538461538458,84.62,1043.232,478.1479999999999,45.83,,,45.83,45.83,,,10.96,0,0.0,1075.2,1043.232,1227.52,1191.0232,-108.67,NA,GREEN,0,0,1,0,0,0,Customer 10,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
2024,Europe,Germany,Foods,Snacks,B,09-09-2024,145,11.53,B1G2,24-03-2025,21-04-2025,0,150.24,97.38,52.86,FKTW9599,7,H2,COMPLETED,1118,1118,09-09-2024,16-09-2024,47.620000000000005,52.860000000000014,1671.85,1122.7913999999998,1671.85,1732.2672,48.9,54.28,42.85623797084121,41.02388408440522,1671.85,217.34,234.06,6.61,713.3999999999999,1.744326777609682,42.19,1122.7913999999998,739.1807999999999,55.16,12.047881499565046,39.500559870943064,29.67,29.16,10.752440241015897,25.165299630227782,13.24,-52.86,-609.4757999999999,1671.85,1732.2672,1919.8,1989.1776000000002,-44.519999999999996,NA,GREEN,0,0,1,0,0,0,Customer 2,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,Germany,Foods,Snacks,B,16-09-2024,105,9.12,,24-03-2025,21-04-2025,0,103,103,0,ORDZ4879,0,,No Promotions,,,"","",2.0,0.0,957.5999999999999,939.3599999999999,957.5999999999999,939.3599999999999,1.94,0.0,,,957.5999999999999,0.0,0.0,5.19,412.64999999999986,1.7572254335260111,75.72,939.3599999999999,404.78999999999985,43.09,,,43.09,43.09,,,9.64,0,0.0,957.5999999999999,939.3599999999999,1012.2,992.9200000000001,-103.0,NA,GREEN,0,0,1,0,0,0,Customer 7,CLEAR MEN TECH DEEP CLEAN PUMP,400 ML
,Europe,Germany,Foods,Snacks,B,23-09-2024,95,14.44,,24-03-2025,21-04-2025,0,98.41,98.41,0,SPTE3713,0,,No Promotions,,,"","",-3.4099999999999966,0.0,1371.8,1421.0403999999999,1371.8,1421.0403999999999,-3.47,0.0,,,1371.8,0.0,0.0,9.51,468.35,1.5184016824395372,51.84,1421.0403999999999,485.16129999999987,34.14,,,34.14,34.14,,,16.46,0,0.0,1371.8,1421.0403999999999,1563.7,1619.8286,-98.41,NA,GREEN,0,0,1,0,0,0,Customer 9,LIFEBUOY ANTIBACTERIAL TOTAL REFILL,450 ML
,Europe,Germany,Foods,Snacks,B,30-09-2024,100,7,,24-03-2025,21-04-2025,0,99.05133333,99.05133333,0,LCSB9929,0,,No Promotions,,,"","",0.9486666699999944,0.0,700.0,693.35933331,700.0,693.35933331,0.96,0.0,,,700.0,0.0,0.0,3.53,347.0,1.9830028328611897,98.3,693.35933331,343.7081266551,49.57,,,49.57,49.57,,,7.43,0,0.0,700.0,693.35933331,743.0,735.9514066419,-99.05133333,NA,GREEN,0,0,1,0,0,0,Customer 6,DOVE NUT.SOL.MICEL.AQUA PEPTIDE FRESH NOURI.GREEN PU,450 ML
,Europe,Germany,Foods,Snacks,B,07-10-2024,110,6.58,,24-03-2025,21-04-2025,0,106.8133333,106.8133333,0,OYFN5649,0,,No Promotions,,,"","",3.1866667000000035,0.0,723.8,702.831733114,723.8,702.831733114,2.98,0.0,,,723.8,0.0,0.0,4.44,235.39999999999992,1.481981981981982,48.2,702.831733114,228.58053326200002,32.52,,,32.52,32.52,,,7.2,0,0.0,723.8,702.831733114,792.0,769.05599976,-106.8133333,NA,GREEN,0,0,1,0,0,0,Customer 10,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,Europe,Germany,Foods,Snacks,B,14-10-2024,97,8.83,,24-03-2025,21-04-2025,0,99,99,0,IAUI2204,0,,No Promotions,,,"","",-2.0,0.0,856.51,874.17,856.51,874.17,-2.02,0.0,,,856.51,0.0,0.0,6.25,250.26,1.4127999999999998,41.28,874.17,255.41999999999996,29.22,,,29.22,29.22,,,10.08,0,0.0,856.51,874.17,977.76,997.92,-99.0,NA,GREEN,0,0,1,0,0,0,Customer 9,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,Germany,Foods,Snacks,B,21-10-2024,105,5.67,,24-03-2025,21-04-2025,0,102.97,102.97,0,QPGP6911,0,,No Promotions,,,"","",2.030000000000001,0.0,595.35,583.8399,595.35,583.8399,1.97,0.0,,,595.35,0.0,0.0,3.0,280.35,1.89,89.0,583.8399,274.9299,47.09,,,47.09,47.09,,,6.06,0,0.0,595.35,583.8399,636.3,623.9982,-102.97,NA,GREEN,0,0,1,0,0,0,Customer 2,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
,Europe,Germany,Foods,Snacks,B,28-10-2024,102,13.32,,24-03-2025,21-04-2025,0,99.84,99.84,0,RHTU6881,0,,No Promotions,,,"","",2.1599999999999966,0.0,1358.64,1329.8688,1358.64,1329.8688,2.16,0.0,,,1358.64,0.0,0.0,8.1,532.4400000000002,1.6444444444444446,64.44,1329.8688,521.1648,39.19,,,39.19,39.19,,,14.71,0,0.0,1358.64,1329.8688,1500.42,1468.6464,-99.84,NA,GREEN,0,0,1,0,0,0,Customer 2,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,Germany,Foods,Snacks,B,04-11-2024,85,12.9,,24-03-2025,21-04-2025,0,89.77,89.77,0,GRCH4029,0,,No Promotions,,,"","",-4.769999999999996,0.0,1096.5,1158.033,1096.5,1158.033,-5.31,0.0,,,1096.5,0.0,0.0,8.19,400.35,1.575091575091575,57.51,1158.033,422.81669999999997,36.51,,,36.51,36.51,,,14.63,0,0.0,1096.5,1158.033,1243.55,1313.3351,-89.77,NA,GREEN,0,0,1,0,0,0,Customer 5,BREEZE EXCEL SIGNATURE FLORAL BREEZE CONCENTRATED LIQUID PINK,700 ML
,Europe,Germany,Foods,Snacks,B,11-11-2024,97,9.11,,24-03-2025,21-04-2025,0,99.56,99.56,0,RVKX3409,0,,No Promotions,,,"","",-2.5600000000000023,0.0,883.67,906.9916,883.67,906.9916,-2.57,0.0,,,883.67,0.0,0.0,5.36,363.7499999999999,1.6996268656716416,69.96,906.9916,373.3499999999999,41.16,,,41.16,41.16,,,9.63,0,0.0,883.67,906.9916,934.1100000000001,958.7628000000001,-99.56,NA,GREEN,0,0,1,0,0,0,Customer 4,CITRA RESTORING BRIGHT UV BODY LOTION PUMP,320 ML
2024,Europe,Germany,Foods,Snacks,B,18-11-2024,113,5.55,10% Off,24-03-2025,21-04-2025,0,111.19,101.07,10.12,SWGC7271,7,H2,COMPLETED,1118,1118,18-11-2024,25-11-2024,11.930000000000007,10.120000000000005,627.15,560.9385,627.15,617.1044999999999,11.8,10.01,42.85623797084121,41.02388408440522,627.15,94.07,150.52,3.64,215.82999999999998,1.5247252747252744,24.09,560.9385,212.3728999999999,32.42,12.047881499565046,39.500559870943064,19.41,10.02,10.752440241015897,25.165299630227782,5.92,-10.12,-56.166,627.15,617.1044999999999,668.96,658.2447999999999,-90.94999999999999,NA,GREEN,0,0,1,0,0,0,Customer 3,CITRA EXTRA BRIGHT UV SPF20 LOTION ML BOT,130 ML
2024,Europe,Germany,Foods,Snacks,B,25-11-2024,108,8.75,10% Off,24-03-2025,21-04-2025,0,108.21,100.04,8.17,VPWE4394,14,H2,COMPLETED,1118,1118,25-11-2024,09-12-2024,7.959999999999994,8.169999999999987,945.0,875.35,945.0,946.8375,7.96,8.17,42.85623797084121,41.02388408440522,945.0,103.95,179.55,4.83,423.36,1.811594202898551,51.06,875.35,424.18320000000006,43.31,12.047881499565046,39.500559870943064,33.8,25.84,10.752440241015897,25.165299630227782,9.65,8.17,71.4875,945.0,946.8375,1042.2,1044.2265,-91.87,GREEN,GREEN,0,0,1,0,0,1,Customer 2,CLEAR MEN TAURINE+TRIPLE ANTI DAN.TECH.DEEP CLEANSE BLACK PU.,390 ML
,Europe,Germany,Foods,Snacks,B,02-12-2024,103,5.08,,24-03-2025,21-04-2025,0,102.22,102.22,0,PNBV6597,0,,No Promotions,,,"","",0.7800000000000011,0.0,523.24,519.2776,523.24,519.2776,0.76,0.0,,,523.24,0.0,0.0,3.45,167.89,1.472463768115942,47.25,519.2776,166.61860000000001,32.09,,,32.09,32.09,,,5.62,0,0.0,523.24,519.2776,578.86,574.4764,-102.22,NA,GREEN,0,0,1,0,0,0,Customer 6,CLEAR 10X SUPER VITAMIN SAKURA FRESH PINK BOT,120 ML
,Europe,Germany,Foods,Snacks,B,09-12-2024,104,10.44,,24-03-2025,21-04-2025,0,103.1,103.1,0,UQIJ7351,0,,No Promotions,,,"","",0.9000000000000057,0.0,1085.76,1076.3639999999998,1085.76,1076.3639999999998,0.87,0.0,,,1085.76,0.0,0.0,7.4,316.15999999999997,1.4108108108108106,41.08,1076.3639999999998,313.42399999999986,29.12,,,29.12,29.12,,,11.1,0,0.0,1085.76,1076.3639999999998,1154.3999999999999,1144.4099999999999,-103.1,NA,GREEN,0,0,1,0,0,0,Customer 7,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
2024,Europe,Germany,Foods,Snacks,B,16-12-2024,157,5.45,B1G2,24-03-2025,21-04-2025,0,155.4,101.34,54.06,FEMD9841,7,H2,COMPLETED,1118,1118,16-12-2024,23-12-2024,55.66,54.06,855.65,552.303,855.65,846.9300000000001,54.92,53.35,42.85623797084121,41.02388408440522,855.65,111.23,102.68,3.63,285.74,1.5013774104683197,25.62,552.303,282.8280000000001,42.62,12.047881499565046,39.500559870943064,20.4,21.27,10.752440241015897,25.165299630227782,6.21,54.06,294.627,855.65,846.9300000000001,974.97,965.034,-47.28,GREEN,GREEN,0,0,1,0,0,1,Customer 4,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
,Europe,Germany,Foods,Snacks,B,23-12-2024,100,10.64,,24-03-2025,21-04-2025,0,100.77,100.77,0,HWEU2552,0,,No Promotions,,,"","",-0.769999999999996,0.0,1064.0,1072.1928,1064.0,1072.1928,-0.76,0.0,,,1064.0,0.0,0.0,5.49,515.0,1.9380692167577414,93.81,1072.1928,518.9655,48.4,,,48.4,48.4,,,11.87,0,0.0,1064.0,1072.1928,1187.0,1196.1399,-100.77,NA,GREEN,0,0,1,0,0,0,Customer 2,BREEZE CAPSULE CLEAN & HYGIENE 5IN1 TUB,189 GM
,Europe,Germany,Foods,Snacks,B,30-12-2024,107,14.45,,24-03-2025,21-04-2025,0,103.57,103.57,0,UVLA4847,0,,No Promotions,,,"","",3.430000000000007,0.0,1546.1499999999999,1496.5865,1546.1499999999999,1496.5865,3.31,0.0,,,1546.1499999999999,0.0,0.0,7.23,772.5399999999998,1.9986168741355461,99.86,1496.5865,747.7753999999999,49.97,,,49.97,49.97,,,15.71,0,0.0,1546.1499999999999,1496.5865,1680.97,1627.0846999999999,-103.57,NA,GREEN,0,0,1,0,0,0,Customer 7,BREEZE CAPSULE CLEAN & HYGIENE 5IN1 TUB,189 GM
2025,Europe,Germany,Foods,Snacks,B,06-01-2025,169,7.75,B1G2,24-03-2025,21-04-2025,0,161.65,98.61,63.04,OTES1062,7,H1,COMPLETED,789,1077,06-01-2025,13-01-2025,70.39,63.040000000000006,1309.75,764.2275,1309.75,1252.7875000000001,71.38,63.93,34.16067247303479,40.77258491021359,1309.75,170.27,117.88,4.94,474.89,1.5688259109311742,30.31,764.2275,454.2365000000001,48.61,12.91312727666515,40.482734041203486,23.26,26.85,11.43633834976937,26.16370053732658,8.21,63.04,488.56,1309.75,1252.7875000000001,1387.4900000000002,1327.1465000000003,-35.57,GREEN,GREEN,0,0,1,0,0,1,Customer 4,CITRA PEARLY GLOW UV AURA BODY LOTION PUMP,370 ML
,Europe,Germany,Foods,Snacks,B,13-01-2025,101,12.06,,24-03-2025,21-04-2025,0,104.47,104.47,0,WEDJ7966,0,,No Promotions,,,"","",-3.469999999999999,0.0,1218.06,1259.9082,1218.06,1259.9082,-3.32,0.0,,,1218.06,0.0,0.0,7.53,457.53,1.601593625498008,60.16,1259.9082,473.2491000000001,37.56,,,37.56,37.56,,,13.13,-0.0,-0.0,1218.06,1259.9082,1326.13,1371.6911,-104.47,NA,GREEN,0,0,1,0,0,0,Customer 8,DOVE INTENSE REPAIR DARK BLUE PUMP,425 ML
,Europe,Germany,Foods,Snacks,B,20-01-2025,102,10.77,,24-03-2025,21-04-2025,0,101.45,101.45,0,JOJN2805,0,,No Promotions,,,"","",0.5499999999999972,0.0,1098.54,1092.6165,1098.54,1092.6165,0.54,0.0,,,1098.54,0.0,0.0,7.47,336.6,1.4417670682730925,44.18,1092.6165,334.7850000000001,30.64,,,30.64,30.64,,,11.98,-0.0,-0.0,1098.54,1092.6165,1221.96,1215.371,-101.45,NA,GREEN,0,0,1,0,0,0,Customer 3,DOVE ULTRA CARE INTENSE REPAIR DARK BLUE PUMP,380 ML
,Europe,Germany,Foods,Snacks,B,27-01-2025,100,5.44,,24-03-2025,21-04-2025,0,101.34,101.34,0,HJIQ9498,0,,No Promotions,,,"","",-1.3400000000000034,0.0,544.0,551.2896000000001,544.0,551.2896000000001,-1.32,0.0,,,544.0,0.0,0.0,2.93,251.0,1.856655290102389,85.67,551.2896000000001,254.3634,46.14,,,46.14,46.14,,,5.99,0,0.0,544.0,551.2896000000001,599.0,607.0266,-101.34,NA,GREEN,0,0,1,0,0,0,Customer 5,CLEAR ANTI-DANDRUFF SAKURA FRESH PINK PUMP,370 ML
,Europe,Germany,Foods,Snacks,B,03-02-2025,101,8.95,,24-03-2025,21-04-2025,0,100.16,100.16,0,OFWN4919,0,,No Promotions,,,"","",0.8400000000000034,0.0,903.9499999999999,896.4319999999999,903.9499999999999,896.4319999999999,0.84,0.0,,,903.9499999999999,0.0,0.0,5.86,312.0899999999999,1.5273037542662116,52.73,896.4319999999999,309.4943999999999,34.53,,,34.53,34.53,,,9.45,0,0.0,903.9499999999999,896.4319999999999,954.4499999999999,946.512,-100.16,NA,GREEN,0,0,1,0,0,0,Customer 4,BREEZE EXCEL COMFORT CONCENTRATE LIQUID REFILL,700 ML
